file,life_stage,adults
p_polyxenes14641799.jpg,-,1
,,
p_polyxenes14649185.jpg,L,0
,,
p_polyxenes14662107.jpg,L,0
,,
p_polyxenes14666483.jpg,-,1
,,
p_polyxenes14669953.jpg,-,1
,,
p_polyxenes14676010.jpg,L,0
,,
p_polyxenes14683967.jpg,-,1
,,
p_polyxenes14685712.jpg,L,0
,,
p_polyxenes14690385.jpg,L,0
,,
p_polyxenes14691319.jpg,-,1
,,
p_polyxenes14694292.jpg,L,0
,,
p_polyxenes14696932.jpg,L,0
,,
p_polyxenes14700959.jpg,L,0
,,
p_polyxenes14707167.jpg,L,0
,,
p_polyxenes14707380.jpg,L,0
,,
p_polyxenes14711716.jpg,L,0
,,
p_polyxenes14718403.jpg,L,0
,,
p_polyxenes14721683.jpg,L,0
,,
p_polyxenes14722353.jpg,L,0
,,
p_polyxenes14722365.jpg,-,1
,,
p_polyxenes14726878.jpg,L,0
,,
p_polyxenes14729299.jpg,-,1
,,
p_polyxenes14733949.jpg,L,0
,,
p_polyxenes14734900.jpg,L,0
,,
p_polyxenes14746355.jpg,L,0
,,
p_polyxenes14750489.jpg,-,1
,,
p_polyxenes14754924.jpg,L,0
,,
p_polyxenes14756204.jpg,L,0
,,
p_polyxenes14765605.jpg,-,1
,,
p_polyxenes14773865.jpg,L,0
,,
p_polyxenes14773870.jpg,L,0
,,
p_polyxenes14775908.jpg,-,1
,,
p_polyxenes14781423.jpg,L,0
,,
p_polyxenes14787981.jpg,L,0
,,
p_polyxenes14797305.jpg,-,1
,,
p_polyxenes14798883.jpg,-,1
,,
p_polyxenes14798946.jpg,-,1
,,
p_polyxenes14801314.jpg,-,1
,,
p_polyxenes14801351.jpg,L,0
,,
p_polyxenes14810257.jpg,L,0
,,
p_polyxenes14836480.jpg,L,0
,,
p_polyxenes14839651.jpg,-,1
,,
p_polyxenes14843267.jpg,-,1
,,
p_polyxenes14847199.jpg,-,1
,,
p_polyxenes14852502.jpg,L,0
,,
p_polyxenes14853188.jpg,-,1
,,
p_polyxenes14855235.jpg,-,1
,,
p_polyxenes14859016.jpg,-,1
,,
p_polyxenes14862271.jpg,-,1
,,
p_polyxenes14868989.jpg,-,1
,,
p_polyxenes14869012.jpg,L,0
,,
p_polyxenes1487718.jpg,-,1
,,
p_polyxenes1488194.jpg,-,1
,,
p_polyxenes14885532.jpg,-,1
,,
p_polyxenes14887987.jpg,L,0
,,
p_polyxenes14894356.jpg,L,0
,,
p_polyxenes14897390.jpg,-,1
,,
p_polyxenes14898393.jpg,L,0
,,
p_polyxenes14899105.jpg,-,1
,,
p_polyxenes14906019.jpg,-,1
,,
p_polyxenes14906050.jpg,L,0
,,
p_polyxenes14907287.jpg,L,0
,,
p_polyxenes1493386.jpg,-,1
,,
p_polyxenes14942647.jpg,L,0
,,
p_polyxenes14943388.jpg,L,0
,,
p_polyxenes14948608.jpg,L,0
,,
p_polyxenes14948879.jpg,L,0
,,
p_polyxenes14949066.jpg,-,1
,,
p_polyxenes14955709.jpg,L,0
,,
p_polyxenes14956800.jpg,-,1
,,
p_polyxenes14958103.jpg,-,1
,,
p_polyxenes14961306.jpg,L,0
,,
p_polyxenes14963639.jpg,-,1
,,
p_polyxenes14966633.jpg,-,1
,,
p_polyxenes14969925.jpg,L,0
,,
p_polyxenes14970311.jpg,-,1
,,
p_polyxenes1497256.jpg,-,1
,,
p_polyxenes14973463.jpg,L,0
,,
p_polyxenes14973703.jpg,L,0
,,
p_polyxenes14991362.jpg,L,0
,,
p_polyxenes14996855.jpg,L,0
,,
p_polyxenes15003065.jpg,-,1
,,
p_polyxenes15003753.jpg,-,1
,,
p_polyxenes15004273.jpg,-,1
,,
p_polyxenes15004274.jpg,-,1
,,
p_polyxenes15004275.jpg,-,1
,,
p_polyxenes15016245.jpg,L,0
,,
p_polyxenes15017063.jpg,L,0
,,
p_polyxenes15025452.jpg,-,1
,,
p_polyxenes15025504.jpg,-,1
,,
p_polyxenes15027972.jpg,L,0
,,
p_polyxenes15029070.jpg,L,0
,,
p_polyxenes15031041.jpg,L,0
,,
p_polyxenes15036371.jpg,L,0
,,
p_polyxenes15043155.jpg,-,1
,,
p_polyxenes15045285.jpg,L,0
,,
p_polyxenes15046365.jpg,-,1
,,
p_polyxenes15048385.jpg,L,0
,,
p_polyxenes15054396.jpg,L,0
,,
p_polyxenes15056572.jpg,-,1
,,
p_polyxenes15056573.jpg,-,1
,,
p_polyxenes15056583.jpg,-,1
,,
p_polyxenes15056585.jpg,-,1
,,
p_polyxenes15059617.jpg,P,0
,,
p_polyxenes15062531.jpg,-,1
,,
p_polyxenes15070399.jpg,L,0
,,
p_polyxenes15077545.jpg,-,1
,,
p_polyxenes15080315.jpg,-,1
,,
p_polyxenes15082187.jpg,-,1
,,
p_polyxenes15083166.jpg,-,1
,,
p_polyxenes15086285.jpg,-,1
,,
p_polyxenes15087008.jpg,L,0
,,
p_polyxenes15087195.jpg,L,0
,,
p_polyxenes15105245.jpg,L,0
,,
p_polyxenes15108703.jpg,-,1
,,
p_polyxenes15110520.jpg,L,0
,,
p_polyxenes15115803.jpg,L,0
,,
p_polyxenes1511642.jpg,-,1
,,
p_polyxenes1511946.jpg,-,1
,,
p_polyxenes15120999.jpg,L,0
,,
p_polyxenes15121747.jpg,-,1
,,
p_polyxenes15124814.jpg,-,1
,,
p_polyxenes15125148.jpg,-,1
,,
p_polyxenes15136513.jpg,-,1
,,
p_polyxenes15139105.jpg,-,1
,,
p_polyxenes15140403.jpg,-,1
,,
p_polyxenes15144710.jpg,L,0
,,
p_polyxenes15144718.jpg,L,0
,,
p_polyxenes15144724.jpg,-,1
,,
p_polyxenes15145647.jpg,-,1
,,
p_polyxenes15147115.jpg,L,0
,,
p_polyxenes15150186.jpg,-,1
,,
p_polyxenes15151535.jpg,-,1
